timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;heating;cooling
7854.500;352.741;8100.955;15.000;1284.424;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5696.288;0.000
7854.750;366.012;1180.139;15.000;1293.911;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5701.544;0.000
7855.000;469.944;6760.797;15.000;1377.056;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5649.388;0.000
7855.250;661.003;9921.169;15.000;1528.094;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5537.425;0.000
7855.500;683.738;0.000;15.000;1542.554;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5532.032;0.000
7855.750;1654.908;2060.243;15.000;2193.036;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5021.116;0.000
7856.000;1896.477;0.000;7.000;1802.340;0.000;0.000;0.101;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5334.356;0.000
7856.250;3294.637;0.000;4.000;2520.529;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4331.899;0.000
7856.500;3125.211;1300.153;3.000;2300.709;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4052.507;0.000
7856.750;838.780;1340.158;3.000;798.720;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4766.454;0.000
7857.000;871.563;0.000;3.000;816.661;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4261.638;0.000
7857.250;1987.154;0.000;3.000;1546.447;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4470.092;0.000
7857.500;770.614;1880.222;3.000;744.188;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4778.857;0.000
7857.750;862.912;1360.160;4.000;866.760;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4417.348;0.000
7858.000;4084.561;0.000;5.000;3063.049;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;2455.508;0.000
7858.250;2117.839;0.000;4.000;1695.012;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3437.822;0.000
7858.500;1991.220;0.000;4.000;1605.292;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3372.161;0.000
7858.750;2102.683;1740.205;5.000;1748.859;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3138.541;0.000
7859.000;2538.540;0.000;5.000;2035.292;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;2793.069;0.000
7859.250;657.546;1160.137;6.000;857.676;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3880.681;0.000
7859.500;3112.417;0.000;7.000;2548.643;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;2588.818;0.000
7859.750;962.251;1560.184;7.000;1128.396;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3845.485;0.000
7860.000;700.473;1600.189;7.000;954.119;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3398.765;0.000
7860.250;700.473;0.000;8.000;1024.119;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3617.269;0.000
7860.500;925.164;0.000;7.000;1102.415;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3698.511;0.000
7860.750;804.466;2820.332;6.000;953.694;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3866.721;0.000
7861.000;1007.959;1460.172;6.000;1085.253;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3949.668;0.000
7861.250;643.157;0.000;6.000;844.483;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4231.559;0.000
7861.500;767.843;0.000;5.000;856.776;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4329.459;0.000
7861.750;883.964;4740.559;4.000;864.015;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3738.309;0.000
7862.000;3179.905;1040.123;3.000;2308.738;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3047.376;0.000
7862.250;741.543;1880.222;2.000;629.418;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4099.118;0.000
7862.500;619.465;2960.349;2.000;551.106;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4752.175;0.000
7862.750;423.888;2160.255;2.000;419.766;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4759.895;0.000
7863.000;423.888;1720.203;2.000;419.766;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5356.042;0.000
7863.250;423.888;0.000;3.000;489.766;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5425.806;0.000
7863.500;553.294;3240.382;3.000;593.291;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5474.325;0.000
7863.750;2330.527;0.000;5.000;1898.335;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4539.566;0.000
7864.000;3137.234;0.000;4.000;2361.317;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3723.532;0.000
7864.250;2150.779;2120.250;6.000;1855.653;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3904.546;0.000
7864.500;2228.813;0.000;7.000;1985.971;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4348.494;0.000
7864.750;973.732;0.000;6.000;1099.761;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5597.928;0.000
7865.000;4901.332;0.000;6.000;3692.152;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4057.085;0.000
7865.250;2715.548;0.000;7.000;2323.174;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5216.580;0.000
7865.500;895.365;0.000;7.000;1122.135;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6214.487;0.000
7865.750;940.375;0.000;7.000;1158.143;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6249.728;0.000
7866.000;894.136;0.000;7.000;1119.044;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6360.058;0.000
7866.250;1173.323;2380.281;7.000;1314.807;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6267.167;0.000
7866.500;4982.240;4040.476;8.000;3892.029;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4291.381;0.000
7866.750;3868.340;1620.191;8.000;3162.385;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4933.760;0.000
7867.000;1934.559;8020.945;8.000;1887.262;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5972.579;0.000
7867.250;4192.046;6280.740;8.000;3385.341;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4814.296;0.000
7867.500;3799.008;4700.554;8.000;3136.894;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5057.119;0.000
7867.750;4232.160;2560.302;7.000;3362.654;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4904.859;0.000
7868.000;8625.931;5560.655;8.000;6350.501;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;2572.363;0.000
7868.250;6455.864;3140.370;8.000;4907.833;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;3759.120;0.000
7868.500;3583.611;3040.358;6.000;2870.983;0.000;0.000;0.112;0.000;True;0.033;False;0.008;False;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5374.935;0.000
7868.750;3091.382;1680.198;8.000;2709.948;0.000;0.000;0.104;0.000;True;0.033;False;0.000;True;0.000;True;0.000;True;0.023;False;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5522.831;0.000
7869.000;5286.175;0.000;15.000;4634.000;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4048.534;0.000
7869.250;5599.203;0.000;15.000;4850.121;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3926.099;0.000
7869.500;5388.114;3940.464;15.000;4721.325;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4052.442;0.000
7869.750;4579.051;2260.266;15.000;4188.459;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4496.171;0.000
7870.000;6226.562;1880.222;15.000;5313.656;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3630.033;0.000
7870.250;4334.349;0.000;15.000;4060.557;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4649.394;0.000
7870.500;6110.419;0.000;15.000;5194.035;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3764.577;0.000
7870.750;1527.116;1700.200;15.000;2164.333;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6191.560;0.000
7871.000;2968.450;0.000;15.000;3072.911;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5482.774;0.000
7871.250;1256.606;0.000;15.000;1951.649;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6415.063;0.000
7871.500;896.458;0.000;15.000;1667.493;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6670.252;0.000
7871.750;751.632;0.000;15.000;1546.077;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6809.900;0.000
7872.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7070.111;0.000
7872.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7127.084;0.000
7872.500;405.290;0.000;15.000;1324.412;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7147.795;0.000
7872.750;397.052;0.000;15.000;1317.821;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7211.877;0.000
7873.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7302.982;0.000
7873.250;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7260.586;0.000
7873.500;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7317.357;0.000
7873.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7470.879;0.000
7874.000;453.867;0.000;15.000;1349.553;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7465.674;0.000
7874.250;453.867;0.000;15.000;1349.553;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7503.772;0.000
7874.500;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7499.672;0.000
7874.750;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7534.985;0.000
7875.000;397.927;2006.689;15.000;1312.632;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7638.181;0.000
7875.250;341.206;1605.351;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7722.778;0.000
7875.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7778.565;0.000
7875.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7834.566;0.000
7876.000;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7791.274;0.000
7876.250;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7835.940;0.000
7876.500;632.371;0.000;15.000;1467.365;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7825.577;0.000
7876.750;636.549;0.000;15.000;1470.721;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7865.239;0.000
7877.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8060.936;0.000
7877.250;397.927;0.000;15.000;1312.632;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8093.826;0.000
7877.500;453.867;0.000;15.000;1349.553;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8129.938;0.000
7877.750;422.253;0.000;15.000;1328.687;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8211.503;0.000
7878.000;611.997;0.000;15.000;1453.918;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8177.184;0.000
7878.250;530.951;0.000;15.000;1400.427;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8251.536;0.000
7878.500;355.859;6561.874;15.000;1284.867;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8372.573;0.000
7878.750;2940.589;10454.851;15.000;3022.270;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7028.107;0.000
7879.000;3148.923;10474.918;15.000;3167.275;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6947.947;0.000
7879.250;1203.636;14528.431;15.000;1873.642;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7988.716;0.000
7879.500;4663.203;0.000;15.000;4166.533;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6188.770;0.000
7879.750;1158.012;0.000;15.000;1876.932;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8035.045;0.000
7880.000;1403.884;0.000;9.000;1638.411;0.000;0.000;0.063;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;8224.536;0.000
7880.250;1333.312;0.000;9.000;1592.745;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;7465.441;0.000
7880.500;2768.850;0.000;6.000;2309.382;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;6158.351;0.000
7880.750;2575.232;0.000;5.000;2100.261;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;7324.343;0.000
7881.000;855.594;1886.288;4.000;898.914;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;8054.383;0.000
7881.250;1071.798;0.000;6.000;1184.772;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;7341.074;0.000
7881.500;1377.860;2468.228;6.000;1373.810;0.000;0.000;0.478;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.000;True;6929.391;0.000
7881.750;1031.821;2769.231;2.000;836.262;0.000;0.000;0.664;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.151;False;7122.908;0.000
7882.000;592.237;0.000;4.000;673.868;0.000;0.000;0.664;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.151;False;7035.545;0.000
7882.250;514.144;1244.147;4.000;619.335;0.000;0.000;0.664;0.047;False;0.008;False;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.000;True;0.008;False;0.000;True;0.000;True;0.415;False;0.151;False;6887.533;0.000
