timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;ICE_fuel_car_13;Car_availability_car_13;ICE_fuel_car_14;Car_availability_car_14;heating;cooling
25.500;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11836.875;0.000
25.750;308.746;0.000;19.000;1535.235;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11846.353;0.000
26.000;1972.567;0.000;19.000;2634.261;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11000.665;0.000
26.250;2373.837;0.000;19.000;2899.100;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10802.324;0.000
26.500;743.930;0.000;19.000;1820.994;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11642.045;0.000
26.750;356.366;0.000;19.000;1565.202;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11833.287;0.000
27.000;356.366;0.000;19.000;1565.202;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11835.916;0.000
27.250;356.366;0.000;19.000;1565.202;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11834.749;0.000
27.500;712.310;0.000;19.000;1800.124;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11648.214;0.000
27.750;586.333;0.000;19.000;1716.980;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11709.609;0.000
28.000;664.537;0.000;19.000;1768.595;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11661.416;0.000
28.250;383.213;0.000;19.000;1582.921;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11793.212;0.000
28.500;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11821.345;0.000
28.750;437.221;0.000;19.000;1618.566;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11734.539;0.000
29.000;484.407;2173.481;19.000;1649.708;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11694.480;0.000
29.250;473.867;0.000;19.000;1642.752;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11698.981;0.000
29.500;495.202;0.000;19.000;1656.833;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11686.190;0.000
29.750;369.225;0.000;19.000;1573.689;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11749.207;0.000
30.000;459.025;0.000;19.000;1636.009;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11697.670;0.000
30.250;540.417;0.000;19.000;1692.628;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11651.213;0.000
30.500;429.243;10801.541;19.000;1618.886;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11705.755;0.000
30.750;511.259;15302.183;19.000;1682.065;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11651.995;0.000
31.000;593.686;14094.693;19.000;1727.369;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11612.803;0.000
31.250;486.455;8671.969;19.000;1668.907;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11653.829;0.000
31.500;820.317;0.000;19.000;1896.786;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11469.741;0.000
31.750;948.545;0.000;19.000;1971.264;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11406.368;0.000
32.000;429.190;0.000;7.000;791.590;0.000;0.000;0.236;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.186;False;12322.290;0.000
32.250;733.854;2283.252;8.000;1102.550;0.000;0.000;0.241;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.186;False;12031.131;0.000
32.500;3043.069;0.000;9.000;2705.121;0.000;0.000;0.241;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.186;False;10741.896;0.000
32.750;3265.167;0.000;8.000;2799.388;0.000;0.000;0.241;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.186;False;10629.758;0.000
33.000;1087.789;1997.846;8.000;1343.758;0.000;0.000;0.241;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.186;False;11704.988;0.000
33.250;1095.253;3424.879;6.000;1217.023;0.000;0.000;0.253;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.186;False;10398.913;0.000
33.500;1202.941;0.000;6.000;1289.342;0.000;0.000;0.253;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.186;False;10127.939;0.000
33.750;1530.938;1536.805;7.000;1586.433;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10575.526;0.000
34.000;1459.434;1624.622;7.000;1527.825;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10381.202;0.000
34.250;979.957;0.000;6.000;1083.763;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10439.165;0.000
34.500;761.657;0.000;5.000;859.916;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10336.202;0.000
34.750;1752.407;0.000;5.000;1512.582;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9558.125;0.000
35.000;2211.930;0.000;5.000;1812.718;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9063.854;0.000
35.250;2346.109;2195.435;3.000;1764.939;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9111.489;0.000
35.500;885.196;1734.394;4.000;866.644;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9804.996;0.000
35.750;2018.196;0.000;4.000;1613.605;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8323.906;0.000
36.000;971.294;8035.292;4.000;922.650;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8973.801;0.000
36.250;1173.196;1975.892;4.000;1055.905;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9080.831;0.000
36.500;2737.612;3227.290;3.000;2018.420;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8514.109;0.000
36.750;2597.096;3293.153;3.000;1925.679;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8711.427;0.000
37.000;1061.992;2107.618;3.000;914.626;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8715.721;0.000
37.250;1362.757;2217.389;2.000;1041.535;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;8987.301;0.000
37.500;728.258;0.000;2.000;622.766;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9691.655;0.000
37.750;657.331;3029.700;2.000;575.954;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10113.800;0.000
38.000;922.377;0.000;2.000;755.796;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10368.834;0.000
38.250;966.680;1888.074;2.000;790.705;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;10418.044;0.000
38.500;2984.280;1031.854;2.000;2122.321;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9454.338;0.000
38.750;2384.760;0.000;2.000;1732.367;0.000;0.000;0.067;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.012;False;0.000;True;9839.432;0.000
39.000;524.975;0.000;3.000;573.272;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10811.189;0.000
39.250;834.428;3754.194;4.000;853.749;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10745.056;0.000
39.500;923.344;2151.526;4.000;916.386;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10864.526;0.000
39.750;800.530;2217.389;5.000;920.574;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;11028.098;0.000
40.000;1418.098;0.000;5.000;1346.492;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10861.914;0.000
40.250;1850.597;0.000;7.000;1774.202;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10572.713;0.000
40.500;4873.244;0.000;7.000;3786.549;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;9040.300;0.000
40.750;3221.890;1953.937;8.000;2767.240;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;9879.313;0.000
41.000;3121.152;0.000;9.000;2761.084;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;9901.395;0.000
41.250;5391.148;0.000;10.000;4326.944;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;8698.319;0.000
41.500;3897.335;0.000;12.000;3504.758;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;9368.830;0.000
41.750;1601.377;1800.257;12.000;1981.518;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10571.294;0.000
42.000;1576.628;1690.485;13.000;2058.940;0.000;0.000;0.054;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.000;True;0.000;True;10530.754;0.000
42.250;1637.285;1778.302;13.000;2089.216;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10529.230;0.000
42.500;1657.491;5817.903;13.000;2081.085;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10556.916;0.000
42.750;3971.847;10428.317;13.000;3627.070;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9367.249;0.000
43.000;7295.101;3161.427;13.000;5794.529;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7692.329;0.000
43.250;8007.949;1361.170;13.000;6293.718;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7302.289;0.000
43.500;3261.140;6915.621;13.000;3176.420;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9720.599;0.000
43.750;6079.414;2832.111;14.000;5111.695;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8175.697;0.000
44.000;6572.498;3666.377;13.000;5345.620;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8002.429;0.000
44.250;1769.303;1405.078;13.000;2161.911;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10460.959;0.000
44.500;2530.882;5971.583;14.000;2739.591;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9968.765;0.000
44.750;3091.364;5861.812;14.000;3117.524;0.000;0.000;0.050;0.010;False;0.000;True;0.000;True;0.014;False;0.026;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9670.201;0.000
45.000;3019.066;5159.272;19.000;3408.028;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9432.286;0.000
45.250;2735.978;12009.030;19.000;3239.610;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9594.163;0.000
45.500;3580.219;2371.070;19.000;3811.284;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9174.253;0.000
45.750;3447.557;7749.886;19.000;3701.942;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9291.415;0.000
46.000;7148.862;1097.718;19.000;6135.688;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7411.618;0.000
